CustomerID,RetentionPotential
C37739,Low
C20518,Low
C21703,High
C39317,Low
C40302,Low
C37010,Low
C28956,Medium
C34571,Low
C19950,Low
C27577,Low
C32112,High
C15428,Low
C26795,Low
C39389,Low
C29659,Low
C29682,High
C17595,High
C12346,Low
C30585,Low
C37431,Low
C21729,Low
C32437,Low
C27939,Low
C24048,Low
C38679,Low
C13353,Medium
C26498,Medium
C27851,Low
C17087,Low
C26310,Low
C33788,High
C34467,High
C20371,Low
C16801,High
C31667,Low
C22750,Medium
C41108,Low
C27341,Medium
C32771,Low
C27355,Low
C31780,Low
C40701,Medium
C18597,Low
C14124,High
C20093,Low
C21081,Low
C27836,Low
C36860,Medium
C29828,Low
C21613,Low
C12541,Low
C22570,Low
C26738,Low
C25006,Low
C12238,Low
C17841,Low
C21640,Low
C27934,Low
C16742,High
C29348,High
C34678,Low
C21695,Low
C27034,Low
C35558,High
C29986,Low
C27053,Low
C22142,Medium
C39933,High
C33309,Low
C12959,Medium
C16345,High
C35251,Low
C24526,Low
C14076,Low
C37039,Low
C24978,Low
C26031,Low
C16470,Low
C25266,Low
C14640,Low
C28622,Low
C37618,High
C25421,High
C23381,Low
C21893,Low
C20206,Low
C31264,Low
C20331,Low
C36180,Medium
C33397,Low
C28216,Low
C18109,High
C36894,Low
C20357,Low
C41939,Medium
C24565,Low
C39711,Low
C26970,Low
C13555,Low
C34526,Low
C35913,Low
C15720,Low
C32531,Low
C31458,Low
C33855,Low
C26136,Low
C35865,Low
C13338,Low
C14693,Low
C33426,Low
C17575,Low
C19030,Low
C17058,Low
C15862,Low
C16473,Low
C22546,Low
C23433,Low
C17739,Low
C25191,Low
C32382,Low
C24515,Low
C41965,Low
C31964,Low
C16212,Low
C39494,High
C27629,Low
C29093,Low
C30897,Low
C22821,Low
C39451,High
C21053,Low
C31785,High
C16021,High
C17175,Low
C35384,Low
C41823,Low
C27514,Low
C17157,Low
C23483,Low
C42154,Low
C24941,Low
C25840,Low
C36908,Low
C28661,Low
C14117,Low
C15070,Low
C33750,Low
C40635,Low
C28163,Low
C13769,Medium
C33984,Low
C37490,High
C15508,Low
C30931,Low
C37147,Low
C28431,Low
C24933,Low
C33682,Low
C31761,Low
C33663,Low
C24383,Low
C29120,Low
C28718,Low
C33362,High
C15625,Low
C27972,High
C38227,Medium
C13912,Low
C36052,Low
C29117,High
C17804,Low
C31705,Low
C28605,Low
C35311,Low
C29495,Low
C32196,High
C18663,Low
C31883,Low
C39288,High
C40609,Medium
C30685,Low
C40029,Low
C34150,Low
C19124,High
C39203,Low
C29879,High
C32425,Low
C31406,High
C18300,High
C23584,Low
C28827,Low
C37654,Low
C20393,High
C27330,Low
C29417,Low
C25013,Low
C14348,High
C18128,Low
C31249,Low
C40690,High
C26557,Low
C29675,Low
C15875,Low
C31612,Low
C12803,High
C15757,Low
C37382,Low
C16592,Low
C13265,Low
C39860,Low
C36247,High
C29018,Low
C15489,Low
C22121,High
C28627,Low
C30829,Low
C32053,Low
C20177,Medium
C19627,Low
C27948,Low
C18803,Low
C14576,Low
C29597,Low
C16794,Low
C14473,High
C15176,Low
C40372,Low
C23757,Low
C16715,Low
C21711,Low
C12315,Low
C39156,Low
C19958,Low
C24920,Low
C17259,Low
C32227,Low
C34959,Low
C12902,Low
C17060,Low
C30575,Low
C34810,High
C32733,Low
C13908,Low
C34735,Low
C31353,Low
C27584,Low
C29844,Low
C30767,High
C34584,Low
C15778,Low
C19317,Low
C16527,Low
C28715,High
C16202,Low
C34868,Low
C25439,Low
C14244,Low
C15544,Low
C20039,Low
C31976,High
C26949,Low
C39761,Low
C39322,Low
C30909,High
C34377,Low
C23135,Low
C28009,Low
C21607,Low
C39791,High
C20502,Medium
C13412,Low
C14122,Low
C17662,High
C18191,Low
C36063,Low
C27060,Low
C42081,Low
C20027,Low
C13227,Low
C41405,Medium
C34222,High
C21609,Low
C30182,Low
C36136,Low
C21825,Low
C12152,Low
C12982,Low
C36025,Low
C14155,High
C36392,Low
C13934,Low
C30199,Low
C37195,Low
C33746,Low
C21997,Low
C14984,Low
C30957,Low
C34601,Low
C39727,Low
C27505,High
C27664,Low
C35646,Low
C36864,Low
C32712,Low
C23034,Medium
C35604,Low
C36363,Low
C26537,Medium
C14495,Low
C36987,Low
C38968,High
C25465,High
C19890,Low
C14276,High
C14684,Low
C27399,Low
C41589,Low
C20651,High
C20985,Low
C16467,Low
C41026,Low
C30516,Low
C37677,Low
C31508,Low
C22492,Low
C23092,Low
C30221,Low
C29624,Low
C41925,Low
C27231,Low
C25084,Low
C14916,Low
C19948,Low
C14733,Low
C41646,Low
C32084,Low
C41435,Low
C32355,Low
C24395,Low
C13221,Low
C38955,Low
C16610,Low
C38111,Low
C14306,Low
C33963,Low
C40388,Low
C31328,Low
C37747,Low
C16733,Low
C33551,High
C36888,Low
C23179,Low
C20974,High
C20428,Low
C22677,Low
C16879,Low
C41992,Low
C19373,Low
C16302,High
C40990,Low
C20854,Low
C16780,Low
C29574,Medium
C12318,High
C14127,Low
C28074,High
C21954,High
C32108,Medium
C28249,Low
C36087,Low
C36691,Low
C19356,Low
C18379,Low
C30932,Low
C32048,Low
C30329,Low
C28665,Low
C39129,High
C41113,Low
C15950,Low
C23288,High
C19048,High
C25430,Low
C34967,Low
C23950,Low
C32635,Low
C12937,Low
C28377,High
C31768,Low
C18842,High
C36622,Low
C34745,Low
C22516,Low
C18668,Low
C24426,Low
C18685,Low
C19230,High
C20898,Low
C39908,Low
C16091,Low
C16346,Low
C19377,Low
C30694,Low
C13445,Low
C37718,Low
C22543,Medium
C38123,High
C27912,Low
C24944,High
C18792,Low
C39562,Low
C42152,Low
C27304,Low
C24040,High
C31423,Low
C29695,Low
C40320,Low
C13902,Low
C32191,Low
C18750,High
C37569,Low
C21282,Low
C16503,High
C13768,Low
C24871,Low
C15931,Low
C29376,Low
C34270,Low
C34080,High
C41232,Low
C27116,Low
C30052,Low
C20203,Low
C39707,Low
C14951,Low
C35770,Low
C15255,Low
C17193,Low
C38781,Low
C17472,Low
C29202,Low
C22748,Low
C27803,Low
C20449,Low
C25026,High
C41337,Low
C21819,Low
C41969,High
C37087,Low
C30534,Low
C27077,Low
C28247,Medium
C22382,Low
C36164,Low
C36593,Low
C20336,Low
C32972,Low
C30021,Low
C30841,High
C36760,Low
C22120,Low
C40285,Low
C14420,Low
C28511,High
C23003,Low
C22569,Low
C34803,Low
C17596,High
C15277,Low
C38510,Low
C35260,Low
C18288,Low
C28318,Low
C23400,High
C26067,Low
C18010,High
C37995,High
C25297,High
C26396,Low
C13030,Low
C39379,Low
C30747,Low
C32614,Low
C20806,Medium
C36961,Low
C13077,Medium
C13955,High
C15641,Low
C25968,Low
C13420,Low
C17478,Low
C41981,High
C31170,Low
C36200,Low
C22788,Low
C40805,Low
C16052,High
C40279,High
C27064,Low
C32285,High
C18391,Low
C23308,Low
C38100,Low
C25497,Low
C22391,Low
C17415,Low
C33995,Low
C37773,Low
C27293,Low
C19450,High
C22809,Low
C13056,Low
C19285,Medium
C25873,Low
C31635,Low
C20135,Low
C15870,Low
C16474,Low
C35083,High
C29690,Low
C37801,Low
C26649,High
C16040,Low
C25064,Low
C12216,Low
C13062,Low
C21759,High
C38202,Low
C13138,High
C31848,Low
C39852,Low
C15441,Low
C15131,Low
C17103,Low
C24811,Low
C33145,High
C41553,Low
C37593,High
C35876,Low
C20530,Low
C41356,Low
C24065,Low
C13152,Low
C33201,Medium
C12478,Low
C20738,Low
C39080,Low
C32748,Low
C40971,Low
C21180,Low
C37559,Low
C18587,Low
C28549,Low
C39324,Low
C40220,Low
C25270,Medium
C20576,Low
C22395,Low
C20512,Low
C37171,High
C13300,High
C20711,Low
C31833,Low
C24513,Low
C28332,Low
C13972,Low
C32469,Low
C23981,Low
C25354,Low
C30597,Low
C36393,Low
C34730,Low
C34493,Low
C21079,Low
C13484,Low
C39833,Low
C32970,Low
C38987,Low
C14809,Low
C36666,High
C35575,High
C30127,High
C27535,High
C23203,Low
C27401,Low
C17465,Medium
C18185,High
C19177,Low
C17640,Low
C22162,High
C41782,Low
C24307,High
C16869,Low
C12999,Low
C13425,High
C38860,Low
C40139,Low
C27741,Low
C20769,Low
C16192,Low
C20517,Low
C20353,High
C31569,Low
C24991,Low
C26740,Low
C36647,Low
C20484,Low
C36481,Low
C41096,Low
C37304,Low
C13700,Low
C33425,Low
C27699,Low
C33653,Low
C36824,Low
C19657,Low
C36521,Low
C41077,Low
C24116,Low
C23679,Low
C19294,Low
C15761,Low
C25155,High
C24545,Medium
C29404,Low
C37465,Low
C28654,Medium
C41930,Low
C28488,Low
C30629,Low
C12208,Low
C17613,Low
C36953,Low
C27154,Low
C14392,Low
C37238,Low
C18951,Medium
C35049,Low
C19680,Low
C27021,Medium
C17161,Low
C40294,Low
C16180,Low
C28494,Low
C34119,Low
C30067,Low
C19892,Low
C33050,High
C21524,Low
C34012,High
C38451,Medium
C39265,Low
C38171,Low
C13175,Low
C41654,Low
C14880,Low
C21473,Low
C25930,Low
C26648,Low
C16540,Low
C20562,Low
C42058,Low
C17367,High
C19537,Low
C13097,Low
C13036,Low
C17362,High
C20531,High
C39502,Low
C36796,Low
C24144,Low
C17375,High
C19506,Low
C39223,Low
C26096,High
C20505,Low
C40949,Low
C29222,Low
C20725,Medium
C26347,Low
C29763,Low
C25504,Low
C40030,Low
C37842,Low
C24795,Low
C27800,Low
C41584,Medium
C15769,High
C38389,Low
C27561,Low
C28550,Low
C22446,Low
C21649,Low
C26451,Low
C31907,Low
C22214,Medium
C29201,Low
C22372,Low
C19087,Low
C41671,High
C15533,Low
C41850,Low
C19278,Low
C38787,Low
C34182,Low
C35360,Low
C30250,Medium
C38638,Low
C13005,Medium
C27842,Low
C38250,High
C35350,Low
C33911,Low
C31352,Low
C40723,Low
C15160,Low
C17961,Low
C25834,High
C19271,Low
C28323,High
C17030,Low
C23955,Low
C15927,Low
C39072,High
C33624,Low
C35448,Low
C15105,Low
C15215,Low
C19089,High
C25214,Low
C27478,Low
C38684,Low
C12276,Low
C35090,Low
C25940,High
C37102,Low
C13937,Low
C31999,Low
C32287,High
C40752,Low
C20051,Low
C28719,Low
C39541,Low
C14129,Low
C21543,Low
C27024,High
C15385,High
C17434,Low
C37024,Low
C23668,High
C21106,Low
C31465,Low
C16703,High
C33768,Low
C38442,Low
C25902,Low
C37518,Low
C36464,Low
C33160,Medium
C13294,Low
C20785,Low
C16817,Low
C33450,Low
C25036,Low
C13273,Low
C36755,Low
C32300,Low
C17207,Low
C30280,High
C36793,Low
C20188,Low
C28513,High
C24700,Low
C21824,Low
C34444,Low
C28897,Low
C21125,Low
C27455,Low
C24347,Low
C35674,Low
C14832,Low
C32356,High
C15218,Low
C22868,Low
C29230,Low
C36430,Low
C17047,Low
C25501,Low
C40632,Low
C37599,Low
C34324,Low
C24326,Low
C19848,Low
C15393,Low
C30192,Medium
C12261,Low
C38183,Low
C19489,Low
C30539,Low
C15633,Low
C35826,Medium
C39668,Low
C20565,Medium
C22441,Low
C19522,Low
C25070,Low
C39408,Low
C18175,High
C18265,Medium
C30972,High
C24821,High
C12861,Low
C37700,Low
C23907,Low
C41579,Low
C19845,Low
C39656,High
C38078,Low
C15622,Low
C29918,Low
C25697,High
C29510,Low
C32404,Low
C16207,Low
C21696,Low
C21126,Low
C36997,Low
C21734,Low
C13220,Low
C30209,Low
C30803,Low
C18018,Low
C30943,Low
C30228,Low
C35455,Low
C35868,Low
C15706,Low
C12321,Low
C40277,High
C35684,Low
C17145,Low
C25844,Low
C19781,Medium
C24823,Low
C30154,Low
C28741,High
C39624,Low
C13383,Low
C32508,Low
C41973,High
C38693,Low
C37787,Low
C39754,Low
C26106,Low
C39043,Low
C36128,Low
C26354,Low
C12649,Low
C34698,Low
C20640,High
C12214,Low
C40902,Low
C20789,High
C33743,Low
C32856,Low
C24583,Low
C14631,Low
C16424,Low
C23699,Low
C16103,Low
C20280,Low
C31470,Low
C36562,Low
C17360,Low
C33526,High
C27464,Low
C24445,Low
C21067,Low
C12974,Low
C15129,Low
C23794,Low
C20744,Low
C36319,Low
C29524,Low
C31464,Low
C28021,Low
C15632,Low
C17826,Low
C32843,Medium
C12172,Low
C13709,Low
C17392,Low
C13137,Low
C26765,Low
C13020,Medium
C41201,Low
C27831,Low
C26611,Low
C28746,Low
C28706,Low
C19179,Low
C40276,High
C42172,Low
C21666,Low
C34295,Low
C38916,Low
C33996,High
C39323,Low
C24459,Low
C36419,Low
C36384,Low
C25825,Low
C32060,Low
C39881,Low
C29282,Low
C15443,Low
C23137,Low
C12816,Low
C16036,Low
C25672,Low
C15836,Low
C34314,Low
C14881,Low
C24363,Low
C40935,Low
C27336,Low
C31550,Low
C29759,Low
C14257,Low
C30124,Low
C30665,Low
C13165,Low
C39647,Low
C30780,Low
C20226,Low
C38054,Low
C30126,Low
C36826,Low
C34017,High
C13095,Low
C23064,Low
C12631,Low
C33035,Low
C18467,High
C34913,Low
C13312,Low
C26277,High
C15467,Low
C12630,Low
C39847,High
C30456,Medium
C28721,High
C24186,Low
C25759,High
C12150,Low
C31274,Low
C33835,Low
C28878,Low
C28055,High
C21854,Low
C14465,Low
C26570,Medium
C28276,Low
C16637,Low
C31781,Low
C22421,Medium
C37586,Low
C25031,High
C23532,Low
C24300,Low
C40508,Low
C34243,Low
C40216,High
C29568,Low
C37332,Low
C30506,High
C40976,Low
C35686,Low
C36552,Low
C30497,High
C31469,Low
C40767,Low
C28089,Low
C38450,High
C30707,Low
C13013,Low
C24792,Medium
C16938,High
C13261,Low
C19866,Low
C18424,Low
C23712,Low
C39953,Low
C34291,Low
C31563,High
C40908,Low
C41367,Low
C16854,Low
C18387,Low
C24690,Low
C23606,Low
C21215,Low
C28376,High
C19202,Low
C26174,High
C28934,Low
C35169,Low
C29375,Low
C20445,Low
C29813,Low
C37021,High
C26317,Low
C22064,Low
C34875,Low
C15431,Low
C14744,Low
C33600,Low
C20240,Low
C37634,Low
C28796,Low
C28784,Low
C21111,Low
C27011,Low
C27345,Low
C15320,Low
C22773,Low
C13740,Low
C28687,Low
C31222,Low
C29459,Low
C36600,Low
C34190,High
C31349,Low
C33462,Low
C28258,High
C12305,Low
C34777,Low
C29962,Medium
C20786,Low
C36205,Low
C33562,Low
C14763,Low
C13104,Low
C23515,High
C38856,Low
C33716,Low
C16784,Low
C34703,Low
C14350,Low
C27212,Low
C18615,Low
C22999,High
C34323,Low
C30056,Low
C32813,Low
C18503,Low
C16155,High
C24272,Low
C39665,Low
C32916,Medium
C21423,Medium
C14255,Low
C26618,Low
C21896,Low
C34196,Low
C20554,High
C27092,Low
C14939,Low
C20216,High
C34908,Low
C24339,Low
C25440,High
C17137,Low
C18414,Low
C26858,Low
C25102,Low
C33726,Low
C15337,Low
C21949,Low
C16664,Low
C37592,Low
C13380,High
C12945,High
C38086,High
C29803,Low
C15388,Low
C28986,High
C26206,High
C12990,Low
C35116,Low
C31602,Low
C37409,Low
C32427,Low
C33327,Low
C28641,Low
C24447,Low
C26038,Low
C20871,Low
C26825,Low
C36928,Medium
C36698,Low
C24274,High
C19346,Low
C15058,Low
C31164,Low
C12240,Low
C26220,Low
C26391,Low
C35351,Low
C41263,Low
C33814,Low
C14972,Low
C13662,Low
C36655,Low
C18153,Low
C37750,Low
C39276,Low
C39815,Low
C32661,Low
C18921,Low
C25383,Low
C37881,High
C28869,Low
C26163,Medium
C38986,Low
C13564,Low
C26239,Low
C22870,Low
C28576,Low
C31597,Low
C25629,High
C34575,Low
C23202,High
C27508,Low
C16026,High
C19116,Low
C39321,Low
C19412,High
C36611,Low
C27556,Low
C25553,Low
C37662,Low
C31733,Low
C35087,Low
C36523,Low
C27808,Low
C23115,Low
C13956,Low
C36649,Low
C27774,High
C22397,Low
C18219,Low
C18981,High
C41287,Low
C30569,Medium
C12516,Low
C33482,High
C20856,Low
C23420,Low
C26177,Low
C12425,Low
C24681,Low
C34899,Low
C20873,Low
C33017,High
C17330,Low
C25716,Low
C13497,Low
C12378,Low
C27615,Low
C21756,High
C39216,High
C32549,Low
C41616,Low
C13501,Low
C24008,Low
C24620,Low
C38316,High
C20723,Low
C28942,Low
C16755,Low
C25039,Low
C19500,Low
C23322,Low
C18194,Low
C32987,High
C30550,Low
C36910,Low
C21764,Low
C38624,High
C27286,Low
C27208,Medium
C13895,Low
C22964,Low
C32749,Medium
C16951,Low
C33656,Low
C27719,Low
C13469,Low
C37570,Low
C17322,Low
C42087,Low
C25555,Low
C22127,Low
C27096,Low
C34020,High
C28330,Low
C29283,Low
C12396,Low
C23640,Low
C38938,Low
C12826,Low
C34573,Low
C35652,Low
C22707,Low
C15002,Low
C37591,Low
C24155,Low
C24101,Low
C26827,High
C39512,High
C30634,High
C33188,Low
C41028,High
C14669,Low
C12597,Medium
C36418,Low
C33170,Low
C12858,High
C22424,Low
C20904,Low
C22283,Low
C13368,Medium
C24240,Low
C38345,Low
C36290,Low
C24746,Low
C33795,Low
C12775,Low
C35119,Medium
C42000,High
C38077,Low
C33532,High
C18483,High
C20779,High
C31201,Low
C27626,Low
C16545,Low
C31323,Low
C38106,Low
C33698,Low
C20691,Low
C25019,Low
C34520,Low
C30751,Low
C26286,High
C30440,Low
C33897,Low
C21776,Low
C30043,Low
C24723,Low
C40803,Low
C12518,Low
C33645,Low
C18486,Low
C13764,Low
C39409,Low
C23754,Medium
C36513,Low
C15713,Low
C35969,Low
C24836,Low
C39954,Low
C12486,Low
C27706,Low
C24490,Low
C20896,Low
C30032,Low
C22954,Low
C25023,Low
C16615,Low
C35375,Low
C15900,Low
C25169,Low
C39972,Low
C39950,Low
C12769,Low
C30625,Low
C35124,Low
C16344,Low
C35796,Low
C13269,Low
C31213,Low
C15460,Low
C30342,Low
C22036,High
C32132,High
C21490,Low
C14925,Low
C18246,Low
C26461,Low
C26475,Low
C25414,Low
C21685,Low
C31220,Low
C39789,Medium
C38023,Low
C16349,Low
C16783,Low
C41488,Low
C15592,Low
C32192,Low
C27816,Low
C26830,Low
C16098,Low
C29133,High
C17768,High
C37197,Low
C17208,High
C18106,High
C29205,Low
C34524,Low
C12653,Low
C12277,Low
C33774,Low
C21123,High
C12329,Low
C12434,Low
C29595,Low
C13029,Low
C16709,Low
C31137,Low
C25510,Low
C16482,High
C34045,Low
C20544,High
C39712,Low
C19754,Low
C27991,Low
C33819,Low
C18422,Low
C23899,Low
C16152,Low
C16151,Low
C32688,Low
C36380,High
C16551,Low
C36088,Low
C41525,Low
C19762,Low
C31031,Low
C21489,Low
C29108,Low
C34631,Low
C39747,Low
C39394,Low
C40401,Low
C38639,Low
C33247,Low
C40896,Low
C38896,Low
C30916,Low
C34729,Medium
C22931,Low
C30442,Low
C24030,Low
C31786,Low
C32913,Low
C41233,High
C24061,Low
C28407,Low
C33869,Medium
C13608,High
C33064,Low
C25867,Low
C21270,Low
C30115,Low
C34701,Low
C41535,Low
C24974,Low
C20480,High
C18702,High
C23708,Low
C32030,Low
C33471,Low
C32852,Low
C16318,Low
C40114,Low
C25120,Low
C36051,Low
C33049,Low
C41919,Low
C22664,High
C39617,Low
C37258,Low
C37256,High
C39078,High
C25642,Low
C32808,Low
C37424,Low
C31146,Low
C20814,High
C28212,Low
C17500,Low
C20536,High
C41224,Low
C27493,Low
C27849,Low
C31442,Low
C40078,Low
C35709,Low
C25168,High
C19171,Low
C34931,Low
C24208,Low
C21024,High
C25040,Low
C12236,Low
C27174,Medium
C22905,Low
C27200,Low
C29336,Low
C17903,High
C28174,Low
C17964,Low
C13400,Low
C25714,Low
C41558,Low
C38733,Low
C32817,Low
C14790,Low
C37170,High
C19474,Low
C37440,High
C29457,Low
C22112,Low
C34948,High
C29625,Low
C20929,Low
C18448,Low
C23269,High
C16836,Low
C37834,Low
C33967,Low
C19727,Low
C15125,High
C30722,Low
C16906,Low
C27763,Low
C36281,Low
C19010,Low
C27352,Low
C24907,High
C25061,Low
C39141,Low
C15384,Medium
C17237,Low
C14188,Low
C20617,Low
C14619,Low
C17653,Low
C14334,Low
C13172,Low
C17834,High
C23918,Low
C38917,High
C27189,Low
C32855,Low
C36477,Low
C41045,Low
C15379,Low
C35453,Low
C22377,Low
C16323,Low
C26182,Low
C29565,Low
C37471,Low
C41011,Low
C16771,High
C28059,High
C20932,High
C14017,Low
C30910,High
C30717,Low
C18502,Low
C16434,Low
C37161,Low
C14422,Low
C41478,Low
C34438,Low
C23642,Low
C13133,Low
C19555,High
C28967,Low
C18867,Low
C35846,Medium
C31255,Low
C30444,Low
C13517,Low
C16594,Low
C34963,Low
C24699,Low
C33825,High
C23474,Low
C33025,Low
C38523,Low
C22881,Low
C18771,Low
C41090,Low
C32010,Low
C37303,Low
C22987,Low
C34971,Low
C25368,Low
C37095,Low
C37048,Low
C18914,Low
C22084,Low
C17846,Low
C23305,Low
C27823,Low
C18793,Low
C20476,Low
C31534,Low
C37633,Low
C14346,Low
C17301,High
C20469,Low
C26057,Low
C28264,Low
C18555,Low
C15824,Low
C19924,Low
C36045,Low
C17659,Low
C28375,Low
C39572,Low
C21505,High
C41315,Low
C25819,High
C38527,Low
C19787,High
C16347,Low
C17436,Low
C38218,Low
C29515,Low
C22534,Low
C34181,High
C27929,High
C40546,Low
C41797,Low
C37717,Low
C31787,High
C26637,Low
C27068,High
C24778,Low
C16522,Low
C18050,Low
C14904,Low
C14956,Low
C17422,Low
C40528,Low
C31864,High
C15812,High
C12557,Low
C23086,Low
C33706,Low
C29640,High
C30596,High
C29226,Low
C33217,Low
C27110,High
C23961,Low
C22031,High
C13900,High
C26124,Low
C34371,Low
C35294,Medium
C17620,Low
C30938,Low
C36381,Low
C36216,High
C39003,Low
C28064,Low
C22758,High
C23132,High
C15753,Low
C19623,Low
C24424,Medium
C39207,Low
C27482,Low
C37630,Low
C19875,Low
C29020,Low
C14388,Low
C42112,Low
C17864,Low
C21544,Low
C15680,Low
C27014,Low
C39670,Low
C21888,High
C19904,Low
C26596,Low
C39212,Low
C32087,High
C31320,Low
C23690,Medium
C12552,Low
C28522,Low
C20791,Low
C38167,Low
C27674,Low
C21639,Low
C13229,Low
C34226,Low
C14501,High
C21390,Low
C42113,High
C21335,High
C37330,Low
C13333,Low
C21758,Low
C15488,Low
C24045,Low
C37104,Low
C41217,Low
C36223,Low
C40737,High
C23920,High
C35914,Low
C32542,Low
C34342,High
